i,GM_RAS,units
8854,-116067.97044087,0
8857,27160.4455063119,0
8861,-13442.103002875,0
8862,-21925.5417558488,0
8863,-49878.2276078221,0
8864,353927.4878758,58
8866,-46311.5226453627,0
8867,-76883.4985518061,0
8868,-81533.6724712381,0
8869,-177441.648509871,0
8870,-39594.8643528396,0
8871,-10962.7708779244,0
8872,-10962.7708779244,0
8873,-17669.3225969909,0
8874,81202.4131745414,0
8875,48210.7016056619,0
8876,-10962.7708779244,0
8877,44057.8813819102,0
8880,-6706.55171906644,0
8882,0,0
8886,4256.21915885797,0
8887,-83549.3467996436,0
8898,-10536.6036678518,0
8901,-38123.2163842363,0
8902,-97252.8439372506,0
8903,24050.0302540822,0
8904,8771.48621276551,0
8908,-19843.1094151431,0
8912,37127.2585429829,16
8913,-29912.5415248643,0
8915,-303321.759033663,0
8918,0,0
8920,109937.905584563,0
8921,120900.676462487,0
8923,-10962.7708779244,0
8924,-171458.311693251,0
8925,-72586.5759217192,0
8926,-83549.3467996436,0
8927,-87805.5659585016,0
8928,-116541.058368523,0
8930,-39698.263287946,0
8938,-18170.7376145484,0
8939,-54692.7392823192,0
8940,-42931.9529246268,0
8941,73136.0175162429,0
8942,-26734.2782962393,0
8944,-61512.8764355174,0
8945,-154191.186825106,0
8946,-51703.4391373922,0
8947,-53894.7238025512,0
8950,-42931.9529246268,0
8954,-109834.506649457,0
8955,-252660.724867793,0
8956,-39698.263287946,0
8961,65983.423137759,0
8963,-87805.5659585016,0
8964,-50661.0341658704,0
8965,-54917.2533247283,0
8966,-76842.7950805771,0
8967,-43954.4824468039,0
8972,0,0
8973,44057.8813819102,0
8974,-60527.590877823,0
8975,-45232.7730346064,0
8976,-56512.1756777827,0
8977,31546.8886036076,0
8978,-42055.5282375793,0
8979,-28217.3153139467,0
8980,-27139.112102509,0
8981,-71011.5290180095,0
8982,-116987.101027941,0
8983,-73628.9808932411,0
8987,9661.53472768566,2
8988,-123487.417360674,0
8989,-307577.978192521,0
8990,-149532.769937403,0
8993,136119.66649927,0
8994,70239.642296617,0
8995,4256.21915885797,0
8996,120900.676462487,0
8997,4359.61809396427,0
8998,-65880.0242026527,0
8999,-54917.2533247283,0
9000,-61623.8050437948,0
9001,-39698.263287946,0
9002,-39698.263287946,0
9003,-61623.8050437948,0
9007,55020.6522598346,0
9008,-18786.3182526605,0
9009,-39566.9242676677,0
9010,-60184.1843575243,0
9011,0,0
9012,-17632.852771074,0
9013,-31469.7573210039,0
9014,-98171.9745243214,0
9015,-94635.392062019,0
9020,63465.5406253888,15
9021,-6116.94966973682,0
9024,120900.676462487,0
9025,4359.61809396427,0
9026,4256.21915885797,0
9028,22028.9406909551,0
9029,-39698.263287946,0
9030,-76842.7950805771,0
9031,-72586.5759217192,0
9032,-127503.829246448,0
9033,-105578.287490599,0
9034,-76842.7950805771,0
9035,131966.846275518,0
9036,245735.548356766,0
9037,-43851.0835116976,0
9038,76946.1940156835,0
9039,0,0
9040,0,0
9041,-10962.7708779244,0
9046,-87301.1918504188,0
9047,-7784.20229707341,0
9048,-61623.8050437948,0
9049,15322.3889718887,0
9050,-87805.5659585016,0
9051,-50661.0341658704,0
9052,-61623.8050437948,0
9053,-65880.0242026527,0
9054,-87805.5659585016,0
9055,-50661.0341658704,0
9056,-153788.989096261,0
9057,-127607.228181554,0
9058,131966.846275518,0
9060,32991.7115688795,0
9061,0,0
9062,0,0
9065,0,0
9066,-51608.9363050926,0
9067,-105989.993834609,0
9068,-10962.7708779244,0
9069,-17669.3225969909,0
9070,-83549.3467996436,0
9071,-17669.3225969909,0
9072,-6706.55171906644,0
9073,-98871.7357715323,0
9074,-175714.530852109,0
9075,-50661.0341658704,0
9076,-1127.72236820497,0
9077,-32888.3126337732,0
9078,-23878.0173763514,0
9079,-15352.2647429797,0
9080,-31642.5372949343,0
9081,-29385.4885695,0
9082,-2257.04872543417,0
9083,-61460.3969801115,0
9084,-25501.6313977424,0
9086,-40283.1187403641,0
9087,16453.6425659776,0
9088,-24821.6378861328,0
9089,-36021.3349841601,0
9090,-86814.3399247912,0
9091,-179990.293250031,0
9092,-195449.697671103,0
9093,76738.58493078,0
9094,-36020.5908285152,0
9095,0,0
9096,34181.0638347015,0
9097,24235.8520784839,0
9098,13273.0812005595,0
9099,24075.5285090392,0
9100,9598.58252039218,3
9101,-26828.7844324544,0
9102,-32888.3126337732,0
9103,0,0
9104,-47436.1601390989,0
9105,-100372.656363065,0
9106,-136748.505230927,0
9107,-125785.734353002,0
9108,-102152.474135408,0
9109,-15590.2970860137,0
9110,73819.5883991274,0
9111,-17370.1148583557,0
9114,0,0
9115,-32888.3126337732,0
9118,40931.2757653542,0
9119,74522.6042476307,0
9120,132859.021453045,0
9121,175921.328722322,0
9122,175921.328722322,0
9123,213065.860514953,0
9124,-112150.369930431,0
9125,-343.7976917825,0
9126,-50037.0111360396,0
9131,44228.7748071098,0
9132,-39074.2402581152,0
9133,16461.1031187015,0
9134,11684.2598651191,0
9135,-66841.9119465236,0
9136,-25535.9466119104,0
9137,-7616.00503287965,0
9139,-38687.3827049991,0
9140,43460.7512171637,0
9141,43460.7512171637,0
9142,-21954.7091982238,0
9143,21896.3743134738,0
9144,-29364.1664393097,0
9145,-7438.62468346088,0
9146,-3914.47848899735,0
9147,-3553.31363683852,0
9153,22028.9406909551,0
9154,48210.7016056619,0
9155,37247.9307277375,0
9156,30956.3703322329,0
9158,-10962.7708779244,0
9160,-41931.242488148,0
9161,-57171.2792343599,0
9162,-32888.3126337732,0
9163,-10962.7708779244,0
9165,-10962.7708779244,0
9167,-10962.7708779244,0
9168,-37870.8272236465,0
9170,-10962.7708779244,0
9171,8308.81320697602,3
9172,-35157.2251952505,0
9173,-32888.3126337732,0
9174,-43851.0835116976,0
9177,-10962.7708779244,0
9179,-26796.2524834116,0
9180,5209.73554460557,0
9181,-32888.3126337732,0
9182,-21925.5417558488,0
9183,-10962.7708779244,0
9184,-10962.7708779244,0
9187,-10962.7708779244,0
9188,-45097.9327786857,0
9189,0,0
9190,-10962.7708779244,0
9193,8123.59426353188,0
9194,-58443.3344278253,0
9195,-42547.9309964246,0
9196,-49165.3515924309,0
9198,-12111.2976919836,0
9202,-10962.7708779244,0
9203,24417.621134724,15
9204,9213.53361323735,15
9205,4129.89436608194,5
9206,25640.3803436427,6
9207,-2422.03874678219,0
9208,-43851.0835116976,0
9209,-59834.1098605666,0
9210,-91335.2682858857,0
9211,-6598.33412019879,0
9214,-57965.1489823769,0
9216,-61718.977142613,0
9217,-73701.9329854352,0
9220,-10962.7708779244,0
9221,-10962.7708779244,0
9222,3187.12065071332,2
9223,-52306.7072521819,0
9224,0,0
9225,-31181.189893388,0
9226,-31046.8731752603,0
9227,558.093676620134,0
9228,-1025.26929412247,0
9229,-34786.8495253012,0
9232,3773.04395223423,0
9233,-44629.6508262784,0
9236,-32888.3126337732,0
9237,-43851.0835116976,0
9238,0,0
9239,-21925.5417558488,0
9240,-65237.0042828305,0
9241,-28449.1237210776,0
9242,-29482.2461957099,0
9243,-67492.6469042482,0
9244,-13547.9132581454,0
9246,-38743.2781850878,0
9247,-43851.0835116976,0
9249,-33207.7814841629,0
9252,-34552.9972645714,0
9253,-33804.6273179532,0
9254,-10962.7708779244,0
9255,0,0
9256,-43851.0835116976,0
9257,-10962.7708779244,0
9259,-32888.3126337732,0
9260,-32888.3126337732,0
9261,-67514.6681887903,0
9263,-67042.44392151,0
9265,-26910.1628183239,0
9269,-10962.7708779244,0
9270,-10962.7708779244,0
9271,-10962.7708779244,0
9272,-44165.2300322338,0
9273,-10962.7708779244,0
9274,-45861.6345037629,0
9275,-21925.5417558488,0
9276,-41197.9736882243,0
9277,-32888.3126337732,0
9278,-10962.7708779244,0
9279,-10962.7708779244,0
9280,-10962.7708779244,0
9281,-10962.7708779244,0
9282,-21925.5417558488,0
9283,-31510.0541746553,0
9285,-60597.7758583424,0
9286,-39878.0104458836,0
9287,-22732.5494395799,0
9288,-33348.1161883989,0
9289,-21925.5417558488,0
9291,-67771.3479823074,0
9294,-32888.3126337732,0
9295,0,0
9299,-61623.8050437948,0
9300,-131760.048405305,0
9301,-6706.55171906644,0
9302,37247.9307277375,0
9303,-29290.4184745916,0
9304,0,0
9305,-10962.7708779244,0
9306,-10962.7708779244,0
9307,-43851.0835116976,0
9308,-10962.7708779244,0
9309,-10962.7708779244,0
9310,-10962.7708779244,0
9311,-43851.0835116976,0
9313,-21925.5417558488,0
9314,-10962.7708779244,0
9316,-10962.7708779244,0
9317,-71808.5704108247,0
9318,-32888.3126337732,0
9319,-10962.7708779244,0
9322,-23797.9454098305,0
9323,-10962.7708779244,0
9324,-32888.3126337732,0
9325,-68711.8034782334,0
9327,-90880.4926539636,0
9328,-90646.2592921827,0
9329,-93059.2446744243,0
9330,-109238.922626499,0
9333,-39331.9590854781,0
9337,-32888.3126337732,0
9338,-10962.7708779244,0
9339,-21925.5417558488,0
9341,-36814.5042398962,0
9342,-9476.38627912744,0
9344,-30061.9268503977,0
9345,-19086.6592199833,0
9346,-10962.894108618,0
9347,-71781.4213702735,0
9348,-36668.8974757628,0
9349,-52135.1692859288,0
9354,-21925.5417558488,0
9355,-10962.7708779244,0
9356,-32888.3126337732,0
9357,-43851.0835116976,0
9358,-31246.335129455,0
9359,-32888.3126337732,0
9360,-35394.8479305376,0
9361,-45747.7173278279,0
9363,-72598.9087623061,0
9367,-8136.38509454887,0
9370,-10962.7708779244,0
9371,-32888.3126337732,0
9372,-21925.5417558488,0
9373,-10962.7708779244,0
9375,-32888.3126337732,0
9376,-66997.2017047162,0
9378,13609.4221757838,0
9382,-32888.3126337732,0
9383,-10962.7708779244,0
9384,-10962.7708779244,0
9385,-87665.5331484847,0
9387,-10962.7708779244,0
9388,-56958.6332407327,0
9389,-43285.504949379,0
9390,-57902.953638608,0
9391,-40173.156028184,0
9394,-10962.7708779244,0
9396,-43851.0835116976,0
9397,-50142.6017367895,0
9398,-10962.7708779244,0
9399,-38962.7833003257,0
9400,-10962.7708779244,0
9401,-21925.5417558488,0
9404,-10962.7708779244,0
9405,-10962.7708779244,0
9407,-21925.5417558488,0
9408,-21925.5417558488,0
9409,-43851.0835116976,0
9410,-10962.7708779244,0
9411,-10962.7708779244,0
9415,-107350.48922247,0
9416,-124888.751879216,0
9418,-180942.508180524,0
9419,-32888.3126337732,0
9420,-59170.5810997417,0
9421,-108842.838141595,0
9422,-32888.3126337732,0
9423,-10962.7708779244,0
9424,-179135.034965366,0
9425,-223794.206098346,0
9426,-43851.0835116976,0
9427,-38460.5849375103,0
9428,-99834.3748267409,0
9429,-90947.3230519375,0
9430,-127688.956502473,0
9431,-91920.6910049605,0
9432,-134071.587670684,0
9433,-234789.233947281,0
9434,-61698.911496943,0
9435,-14102.7199187223,0
9436,24344.4761122255,24
9437,-240651.269775902,0
9439,-36348.0444128564,0
9441,-37666.2770230278,0
9442,-52206.7888156355,0
9443,-59575.3522723794,0
9444,-105858.759047016,0
9445,-67894.4481847706,0
9446,-63132.9503020132,0
9447,-79982.4938293898,0
9448,-79330.8075122575,0
9449,-72797.1663734787,0
9450,-35880.1882625361,0
9451,-92769.4337049374,0
9452,0,0
9453,-59399.7388425825,0
9454,-63308.0335443453,0
9455,-62322.1758810335,0
9456,-55310.1284648868,0
9457,-63943.7247229931,0
9458,-67083.673763791,0
9459,-5867.00433208496,0
9460,-10962.7708779244,0
9461,-29282.8046613387,0
9462,-172328.333293412,0
9463,-45472.6323536571,0
9464,-86680.0408998216,0
9465,-76528.0444428769,0
9466,-79982.4938293898,0
9467,-85554.7661331268,0
9468,18471.0923693359,49
9469,-8665.60559474111,0
9470,-194581.960941798,0
9471,-67083.673763791,0
9472,-223105.87076421,0
9473,-149962.300393085,0
9474,-102718.810006218,0
9475,-69830.4973724452,0
9476,-104340.358848178,0
9477,-40396.6341251847,0
9478,-24254.716375667,0
9479,36131.4103176922,79
9480,-68419.4839059905,0
9481,-218898.636568352,0
9482,-335066.854220991,0
9483,-38743.4957255609,0
9484,-46182.9201963129,0
9485,-327893.033531371,0
9486,-129405.849644825,0
9487,-52170.1794240888,0
9488,-86680.0408998216,0
9489,-32573.8122880582,0
9490,2746.82360865414,25
9491,810.774420979753,19
9492,-11773.5452989042,0
9493,-97784.2948792806,0
9494,-6881.69192759831,0
9495,-32888.3126337732,0
9496,-232659.535242036,0
9497,-110016.919906481,0
9498,-565545.662108804,0
9499,-115303.129726102,0
9500,-117632.30434592,0
9501,-33699.087054753,0
9502,-53688.5796229273,0
9503,0,0
9504,-78857.219062695,0
9505,-17660.3179483562,0
9506,-30952.2634460988,0
9507,-330088.189334779,0
9508,-268247.865824293,0
9509,-64846.6813115727,0
9510,101984.647160849,18
9512,-127856.907425518,0
9513,-264962.548354275,0
9514,-126265.900604026,0
9515,-62007.6755353184,0
9516,-87490.8153208015,0
9517,-75717.270021897,0
9518,-117632.30434592,0
9519,-107480.307888976,0
9520,-26687.0396386062,0
9521,-124329.851416352,0
9522,-315196.125815248,0
9523,-43851.0835116976,0
9524,-241030.694302742,0
9525,-55203.0981075407,0
9526,-61699.2473586979,0
9527,-105134.020663112,0
9529,-67153.8050461419,0
9530,-82286.5616321589,0
9531,-43851.0835116976,0
9532,-32888.3126337732,0
9533,-163373.871347041,0
9534,-83432.8800271215,0
9535,-94895.9881690918,0
9536,-102404.309660503,0
9537,-79667.9934836749,0
9538,-130216.624065804,0
9539,-114492.355305122,0
9540,-82311.6684492079,0
9541,-114177.854959407,0
9542,-151870.039846227,0
9543,-48268.4958689346,0
9545,-203717.384589181,0
9546,-128624.417606988,0
9547,-60948.934001879,0
9548,-311062.463250326,0
9550,0,0
9551,-21925.5417558488,0
9552,-42922.6472891805,0
9553,-51919.4347199692,0
9554,-28599.2126053391,0
9555,-154627.144174894,0
9556,-211617.621534868,0
9557,-114586.879315625,0
9558,-63132.9503020132,0
9559,-81604.0426713491,0
9560,-64754.4991439725,0
9561,-97642.8117777458,0
9562,-86680.0408998216,0
9563,-66272.8993428112,0
9564,-52877.8052019476,0
9565,-31763.0378670785,0
9566,-42682.1438470687,0
9567,-10962.7708779244,0
9568,-82176.3142540883,0
9569,-48399.8591754368,0
9570,-62008.5696864444,0
9571,-99443.425337157,0
9572,-311740.155320979,0
9573,-10962.7708779244,0
9574,-43851.0835116976,0
9575,-49452.2576822697,0
9576,-97862.9514766041,0
9577,-55772.1642425009,0
9578,-70336.2355501832,0
9579,-136014.619020769,0
9581,-303772.404604106,0
9582,-128022.272575023,0
9584,-94188.3623912332,0
9585,-135292.622294277,0
9586,-47094.1811956166,0
9587,-67894.4481847706,0
9588,-129405.849644825,0
9589,-45472.6323536571,0
9590,-82311.6684492079,0
9591,-5886.77264945208,0
9592,-1518.40019883844,0
9593,29433.8632472603,50
9594,-51414.3240434331,0
9595,-89595.8856824382,0
9596,-88118.1694287508,0
9597,-110772.328236174,0
9598,-72203.6376682423,0
9599,-92235.3391255435,0
9600,-436311.049279133,0
9601,-122930.103109415,0
9602,-101245.387350057,0
9603,-55618.4120834799,0
9604,-66974.5125836451,0
9605,-70336.2355501832,0
9606,-59373.4646722588,0
9607,-97862.9514766041,0
9608,-114262.872504272,0
9610,-98946.9313482877,0
9611,-41473.4884086408,0
9613,-91441.5387825791,0
9614,-120064.627608859,0
9615,-124329.851416352,0
9616,-104340.358848178,0
9617,-67894.4481847706,0
9618,-43851.0835116976,0
9619,-47094.1811956166,0
9620,-29433.8632472603,0
9621,-82311.6684492079,0
9622,-61511.4014600538,0
9623,-66272.8993428112,0
9624,-94848.4776892734,0
9625,-10962.7708779244,0
9626,-126944.858810271,0
9627,-179999.912975546,0
9628,-176572.065200546,0
9629,-61143.5558608383,0
9630,-138564.128512667,0
9631,-75437.5287373668,0
9632,-178916.057562384,0
9633,-88391.5387214187,0
9634,-66495.3576572057,0
9635,-66495.3576572057,0
9636,-70096.6580869635,0
9637,-111820.469225842,0
9638,-181707.17955916,0
9639,-10962.7708779244,0
9640,-146684.600791846,0
9641,-72733.6471855501,0
9642,-65027.5615780105,0
9643,-91441.5387825791,0
9644,-124329.851416352,0
9645,-149812.991201835,0
9646,-78046.4446417154,0
9647,-51359.4050031091,0
9648,-29433.8632472603,0
9649,-20800.2669891541,0
9650,-69019.7229514654,0
9651,-35320.6358967124,0
9652,-61196.9011143388,0
9653,-41207.4085461644,0
9654,-73284.9467589579,0
9655,-122141.510322413,0
9656,-25709.0408633713,0
9657,-95706.7625900717,0
9658,-317279.413771756,0
9659,-271285.110201515,0
9660,-61046.2449313586,0
9661,-49986.1631239546,0
9662,-65971.2471265058,0
9663,-154451.901585738,0
9664,-177404.782467091,0
9665,-111281.410336538,0
9666,-72655.8153193329,0
9667,-94123.9491136855,0
9668,-43851.0835116976,0
9669,-150151.087745966,0
9670,-67411.6036901358,0
9671,-78807.9723385335,0
9672,-95509.66875364,0
9673,-56435.4032315815,0
9674,-136103.396715256,0
9675,-153763.714663612,0
9676,-66272.8993428112,0
9677,-32888.3126337732,0
9678,-16849.5435273765,0
9679,-70538.1231503038,0
9680,-52170.1794240888,0
9681,-62322.1758810335,0
9682,-63132.9503020132,0
9683,-44661.8579326774,0
9684,-38460.5849375103,0
9685,-53729.3484790433,0
9686,-133513.666562726,0
9687,-40607.8192830622,0
9688,-35243.3558955204,0
9689,-181988.113257703,0
9690,-103301.557711925,0
9691,-381015.085863169,0
9693,-21418.7910589873,0
9694,-505785.391255406,0
9695,-277734.380723293,0
9696,-341024.156623157,0
9697,-188661.188650767,0
9698,-160586.981197995,0
9699,-49986.1631239546,0
9700,-44045.705370657,0
9701,-60948.934001879,0
9702,-66068.5580559854,0
9703,-132623.670759369,0
9704,-102472.181839176,0
9705,-81239.5284396756,0
9706,-188869.758342718,0
9707,-332769.495920508,0
9709,-44283.4424791391,0
9710,-56448.8328122114,0
9711,-44158.4325258275,0
9712,-73231.1167999616,0
9713,-23547.0905978083,0
9714,-54499.3540439071,0
9715,-46283.4067746368,0
9716,-94085.213748112,0
9717,-63132.9503020132,0
9718,-37649.8105165306,0
9719,-38775.0852832253,0
9720,-72159.6719922632,0
9721,-74906.4956009175,0
9722,-62007.6755353184,0
9723,-21925.5417558488,0
9724,-23547.0905978083,0
9725,-50548.6305821294,0
9726,-71348.8975712835,0
9727,-150918.085082819,0
9728,-148281.871076118,0
9729,-337959.730089003,0
9730,-61270.6693723261,0
9731,-72106.3267387627,0
9732,-231471.11298938,0
9733,-161619.467893697,0
9734,-61046.2449313586,0
9735,-82971.7866872075,0
9736,-82971.7866872075,0
9737,-107457.537505395,0
9738,-105286.572160975,0
9739,-60948.934001879,0
9740,-60948.934001879,0
9743,-60754.3121429196,0
9744,-212913.978201345,0
9745,-135279.516827526,0
9746,-189414.810756545,0
9747,-198789.539744834,0
9748,-75101.6911969911,0
9749,-27057.7542589505,0
9750,-29128.7430798709,0
9751,-72492.6002341507,0
9752,0,0
9753,-41104.2599030435,0
9754,-68208.9485304856,0
9755,-41207.4085461644,0
9756,-53688.5796229273,0
9757,-27812.3144053009,0
9758,-32888.3126337732,0
9759,-22736.3161768285,0
9760,-49423.3558154347,0
9761,-73781.2208342229,0
9762,-32888.3126337732,0
9763,-33699.087054753,0
9764,-82311.6684492079,0
9765,-66272.8993428112,0
9766,-49737.8561611497,0
9767,-60132.8353738107,0
9768,-145830.803563105,0
9769,-67404.8607476921,0
9770,-33180.2454222122,0
9771,-77031.3289339098,0
9772,-89143.0498090975,0
